Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
57	Spectrogram 1	1	260.334500000	260.342200000	39218.000	50522.000	Pipistrellus nathusii	0.597	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
58	Waveform 1	1	260.439500000	260.447800000	38359.000	51822.000	Pipistrellus nathusii	0.686	0.737	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
58	Spectrogram 1	1	260.439500000	260.447800000	38359.000	51822.000	Pipistrellus nathusii	0.686	0.737	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
59	Waveform 1	1	260.757500000	260.768700000	39218.000	48089.000	Pipistrellus nathusii	0.456	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
59	Spectrogram 1	1	260.757500000	260.768700000	39218.000	48089.000	Pipistrellus nathusii	0.456	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
60	Waveform 1	1	262.478500000	262.489600000	36640.000	52683.000	Pipistrellus nathusii	0.516	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
60	Spectrogram 1	1	262.478500000	262.489600000	36640.000	52683.000	Pipistrellus nathusii	0.516	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
61	Waveform 1	1	262.582500000	262.593300000	37500.000	53291.000	Pipistrellus nathusii	0.373	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
61	Spectrogram 1	1	262.582500000	262.593300000	37500.000	53291.000	Pipistrellus nathusii	0.373	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
62	Waveform 1	1	262.799500000	262.809900000	38359.000	50677.000	Pipistrellus nathusii	0.539	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
62	Spectrogram 1	1	262.799500000	262.809900000	38359.000	50677.000	Pipistrellus nathusii	0.539	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
63	Waveform 1	1	263.237500000	263.247100000	38359.000	48190.000	Pipistrellus nathusii	0.619	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
63	Spectrogram 1	1	263.237500000	263.247100000	38359.000	48190.000	Pipistrellus nathusii	0.619	0.656	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
64	Waveform 1	1	273.763500000	273.782500000	23750.000	26963.000	Nyctalus leisleri	0.446	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
64	Spectrogram 1	1	273.763500000	273.782500000	23750.000	26963.000	Nyctalus leisleri	0.446	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
65	Waveform 1	1	275.535500000	275.552300000	23750.000	28903.000	Nyctalus leisleri	0.39	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
65	Spectrogram 1	1	275.535500000	275.552300000	23750.000	28903.000	Nyctalus leisleri	0.39	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
66	Waveform 1	1	276.204500000	276.223000000	23750.000	27396.000	Nyctalus leisleri	0.422	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
66	Spectrogram 1	1	276.204500000	276.223000000	23750.000	27396.000	Nyctalus leisleri	0.422	0.509	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
67	Waveform 1	1	281.029500000	281.047900000	24609.000	27786.000	Nyctalus leisleri	0.411	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
67	Spectrogram 1	1	281.029500000	281.047900000	24609.000	27786.000	Nyctalus leisleri	0.411	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
68	Waveform 1	1	281.789500000	281.805300000	24609.000	27381.000	Nyctalus leisleri	0.463	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
68	Spectrogram 1	1	281.789500000	281.805300000	24609.000	27381.000	Nyctalus leisleri	0.463	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
69	Waveform 1	1	282.610500000	282.624500000	25468.000	29193.000	Nyctalus leisleri	0.488	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
69	Spectrogram 1	1	282.610500000	282.624500000	25468.000	29193.000	Nyctalus leisleri	0.488	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
70	Waveform 1	1	284.693500000	284.710200000	24609.000	28656.000	Nyctalus leisleri	0.34	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
70	Spectrogram 1	1	284.693500000	284.710200000	24609.000	28656.000	Nyctalus leisleri	0.34	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
71	Waveform 1	1	285.305500000	285.320200000	24609.000	27769.000	Nyctalus leisleri	0.517	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
71	Spectrogram 1	1	285.305500000	285.320200000	24609.000	27769.000	Nyctalus leisleri	0.517	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
72	Waveform 1	1	286.870500000	286.887300000	23750.000	26894.000	Nyctalus leisleri	0.447	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
72	Spectrogram 1	1	286.870500000	286.887300000	23750.000	26894.000	Nyctalus leisleri	0.447	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
73	Waveform 1	1	287.846500000	287.863500000	23750.000	26825.000	Nyctalus leisleri	0.463	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
73	Spectrogram 1	1	287.846500000	287.863500000	23750.000	26825.000	Nyctalus leisleri	0.463	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
74	Waveform 1	1	288.261500000	288.275200000	25468.000	30547.000	Nyctalus leisleri	0.393	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
74	Spectrogram 1	1	288.261500000	288.275200000	25468.000	30547.000	Nyctalus leisleri	0.393	0.58	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
75	Waveform 1	1	289.559500000	289.577400000	23750.000	28591.000	Nyctalus leisleri	0.426	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
75	Spectrogram 1	1	289.559500000	289.577400000	23750.000	28591.000	Nyctalus leisleri	0.426	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
76	Waveform 1	1	289.842500000	289.859000000	23750.000	27588.000	Nyctalus leisleri	0.452	0.546	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
76	Spectrogram 1	1	289.842500000	289.859000000	23750.000	27588.000	Nyctalus leisleri	0.452	0.546	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
77	Waveform 1	1	290.133500000	290.150700000	23750.000	27597.000	Nyctalus leisleri	0.49	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
77	Spectrogram 1	1	290.133500000	290.150700000	23750.000	27597.000	Nyctalus leisleri	0.49	0.584	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
78	Waveform 1	1	291.358500000	291.375600000	23750.000	26941.000	Nyctalus leisleri	0.532	0.574	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
78	Spectrogram 1	1	291.358500000	291.375600000	23750.000	26941.000	Nyctalus leisleri	0.532	0.574	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
79	Waveform 1	1	292.716500000	292.734300000	23750.000	27420.000	Nyctalus leisleri	0.479	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
79	Spectrogram 1	1	292.716500000	292.734300000	23750.000	27420.000	Nyctalus leisleri	0.479	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
80	Waveform 1	1	297.501500000	297.518800000	23750.000	27748.000	Nyctalus leisleri	0.449	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
80	Spectrogram 1	1	297.501500000	297.518800000	23750.000	27748.000	Nyctalus leisleri	0.449	0.532	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
81	Waveform 1	1	308.745500000	308.762800000	23750.000	27948.000	Nyctalus leisleri	0.415	0.521	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
81	Spectrogram 1	1	308.745500000	308.762800000	23750.000	27948.000	Nyctalus leisleri	0.415	0.521	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
82	Waveform 1	1	310.602500000	310.612000000	36640.000	44284.000	Pipistrellus nathusii	0.403	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
82	Spectrogram 1	1	310.602500000	310.612000000	36640.000	44284.000	Pipistrellus nathusii	0.403	0.514	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
83	Waveform 1	1	312.051500000	312.061800000	37500.000	53261.000	Pipistrellus nathusii	0.561	0.671	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
83	Spectrogram 1	1	312.051500000	312.061800000	37500.000	53261.000	Pipistrellus nathusii	0.561	0.671	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
84	Waveform 1	1	312.667500000	312.680300000	35781.000	52837.000	Pipistrellus nathusii	0.361	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
84	Spectrogram 1	1	312.667500000	312.680300000	35781.000	52837.000	Pipistrellus nathusii	0.361	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
85	Waveform 1	1	313.291500000	313.303100000	34921.000	53481.000	Pipistrellus nathusii	0.316	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
85	Spectrogram 1	1	313.291500000	313.303100000	34921.000	53481.000	Pipistrellus nathusii	0.316	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
86	Waveform 1	1	313.709500000	313.721600000	34921.000	48314.000	Pipistrellus nathusii	0.342	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
86	Spectrogram 1	1	313.709500000	313.721600000	34921.000	48314.000	Pipistrellus nathusii	0.342	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
87	Waveform 1	1	315.773500000	315.784000000	34921.000	46019.000	Pipistrellus nathusii	0.304	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
87	Spectrogram 1	1	315.773500000	315.784000000	34921.000	46019.000	Pipistrellus nathusii	0.304	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
88	Waveform 1	1	316.778500000	316.789700000	34062.000	44447.000	Eptesicus serotinus	0.213	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
88	Spectrogram 1	1	316.778500000	316.789700000	34062.000	44447.000	Eptesicus serotinus	0.213	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
89	Waveform 1	1	318.412500000	318.429500000	22890.000	26650.000	Nyctalus leisleri	0.508	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
89	Spectrogram 1	1	318.412500000	318.429500000	22890.000	26650.000	Nyctalus leisleri	0.508	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
90	Waveform 1	1	318.808500000	318.824800000	23750.000	28705.000	Nyctalus leisleri	0.419	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
90	Spectrogram 1	1	318.808500000	318.824800000	23750.000	28705.000	Nyctalus leisleri	0.419	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
91	Waveform 1	1	320.040500000	320.053600000	23750.000	27815.000	Nyctalus leisleri	0.534	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
91	Spectrogram 1	1	320.040500000	320.053600000	23750.000	27815.000	Nyctalus leisleri	0.534	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
92	Waveform 1	1	320.305500000	320.320900000	23750.000	27034.000	Nyctalus leisleri	0.53	0.587	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
92	Spectrogram 1	1	320.305500000	320.320900000	23750.000	27034.000	Nyctalus leisleri	0.53	0.587	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
93	Waveform 1	1	326.067500000	326.082100000	24609.000	29596.000	Nyctalus leisleri	0.495	0.597	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
93	Spectrogram 1	1	326.067500000	326.082100000	24609.000	29596.000	Nyctalus leisleri	0.495	0.597	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
94	Waveform 1	1	326.114500000	326.132600000	22890.000	26354.000	Nyctalus leisleri	0.592	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
94	Spectrogram 1	1	326.114500000	326.132600000	22890.000	26354.000	Nyctalus leisleri	0.592	0.645	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
95	Waveform 1	1	326.264500000	326.280500000	23750.000	28789.000	Nyctalus leisleri	0.39	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
95	Spectrogram 1	1	326.264500000	326.280500000	23750.000	28789.000	Nyctalus leisleri	0.39	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
96	Waveform 1	1	326.727500000	326.746700000	22890.000	26645.000	Nyctalus leisleri	0.572	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
96	Spectrogram 1	1	326.727500000	326.746700000	22890.000	26645.000	Nyctalus leisleri	0.572	0.616	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
97	Waveform 1	1	326.880500000	326.897000000	22890.000	26896.000	Nyctalus leisleri	0.499	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
97	Spectrogram 1	1	326.880500000	326.897000000	22890.000	26896.000	Nyctalus leisleri	0.499	0.588	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
98	Waveform 1	1	327.060500000	327.076500000	23750.000	27339.000	Nyctalus leisleri	0.521	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
98	Spectrogram 1	1	327.060500000	327.076500000	23750.000	27339.000	Nyctalus leisleri	0.521	0.628	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
99	Waveform 1	1	328.366500000	328.386700000	25468.000	28842.000	Nyctalus leisleri	0.454	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
99	Spectrogram 1	1	328.366500000	328.386700000	25468.000	28842.000	Nyctalus leisleri	0.454	0.524	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
100	Waveform 1	1	328.625500000	328.641400000	25468.000	29157.000	Nyctalus leisleri	0.457	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
100	Spectrogram 1	1	328.625500000	328.641400000	25468.000	29157.000	Nyctalus leisleri	0.457	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
101	Waveform 1	1	329.134500000	329.151400000	25468.000	29648.000	Nyctalus leisleri	0.296	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
101	Spectrogram 1	1	329.134500000	329.151400000	25468.000	29648.000	Nyctalus leisleri	0.296	0.596	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
102	Waveform 1	1	329.782500000	329.800800000	25468.000	28732.000	Nyctalus leisleri	0.457	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
102	Spectrogram 1	1	329.782500000	329.800800000	25468.000	28732.000	Nyctalus leisleri	0.457	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
103	Waveform 1	1	329.931500000	329.946100000	25468.000	31643.000	Nyctalus leisleri	0.317	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
103	Spectrogram 1	1	329.931500000	329.946100000	25468.000	31643.000	Nyctalus leisleri	0.317	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_005/20220730_103000.WAV	Central Pond	recover-20220801	UBNA_005	
