Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
64	Spectrogram 1	1	259.138500000	259.147300000	41796.000	51198.000	Pipistrellus nathusii	0.531	0.595	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
65	Waveform 1	1	259.230500000	259.242500000	41796.000	51715.000	Pipistrellus nathusii	0.46	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
65	Spectrogram 1	1	259.230500000	259.242500000	41796.000	51715.000	Pipistrellus nathusii	0.46	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
66	Waveform 1	1	259.538500000	259.549900000	41796.000	51842.000	Pipistrellus nathusii	0.485	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
66	Spectrogram 1	1	259.538500000	259.549900000	41796.000	51842.000	Pipistrellus nathusii	0.485	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
67	Waveform 1	1	259.625500000	259.637400000	41796.000	58209.000	Pipistrellus nathusii	0.475	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
67	Spectrogram 1	1	259.625500000	259.637400000	41796.000	58209.000	Pipistrellus nathusii	0.475	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
68	Waveform 1	1	260.628500000	260.637900000	44375.000	56423.000	Pipistrellus pipistrellus	0.289	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
68	Spectrogram 1	1	260.628500000	260.637900000	44375.000	56423.000	Pipistrellus pipistrellus	0.289	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
69	Waveform 1	1	260.708500000	260.717000000	42656.000	53097.000	Pipistrellus nathusii	0.221	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
69	Spectrogram 1	1	260.708500000	260.717000000	42656.000	53097.000	Pipistrellus nathusii	0.221	0.545	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
70	Waveform 1	1	260.949500000	260.958300000	42656.000	61119.000	Pipistrellus nathusii	0.181	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
70	Spectrogram 1	1	260.949500000	260.958300000	42656.000	61119.000	Pipistrellus nathusii	0.181	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
71	Waveform 1	1	261.318500000	261.329200000	40937.000	61482.000	Pipistrellus pipistrellus	0.185	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
71	Spectrogram 1	1	261.318500000	261.329200000	40937.000	61482.000	Pipistrellus pipistrellus	0.185	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
72	Waveform 1	1	261.409500000	261.418400000	43515.000	51622.000	Pipistrellus pipistrellus	0.273	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
72	Spectrogram 1	1	261.409500000	261.418400000	43515.000	51622.000	Pipistrellus pipistrellus	0.273	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
73	Waveform 1	1	261.542500000	261.551200000	41796.000	59162.000	Pipistrellus nathusii	0.323	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
73	Spectrogram 1	1	261.542500000	261.551200000	41796.000	59162.000	Pipistrellus nathusii	0.323	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
74	Waveform 1	1	261.732500000	261.742500000	40078.000	58058.000	Pipistrellus nathusii	0.345	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
74	Spectrogram 1	1	261.732500000	261.742500000	40078.000	58058.000	Pipistrellus nathusii	0.345	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
75	Waveform 1	1	262.255500000	262.265100000	38359.000	51251.000	Pipistrellus nathusii	0.485	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
75	Spectrogram 1	1	262.255500000	262.265100000	38359.000	51251.000	Pipistrellus nathusii	0.485	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
76	Waveform 1	1	262.356500000	262.366700000	39218.000	56400.000	Pipistrellus nathusii	0.527	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
76	Spectrogram 1	1	262.356500000	262.366700000	39218.000	56400.000	Pipistrellus nathusii	0.527	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
77	Waveform 1	1	262.463500000	262.472400000	38359.000	50532.000	Pipistrellus nathusii	0.481	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
77	Spectrogram 1	1	262.463500000	262.472400000	38359.000	50532.000	Pipistrellus nathusii	0.481	0.529	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
78	Waveform 1	1	262.562500000	262.572000000	39218.000	53992.000	Pipistrellus nathusii	0.563	0.606	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
78	Spectrogram 1	1	262.562500000	262.572000000	39218.000	53992.000	Pipistrellus nathusii	0.563	0.606	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
79	Waveform 1	1	262.651500000	262.659800000	39218.000	55912.000	Pipistrellus nathusii	0.618	0.689	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
79	Spectrogram 1	1	262.651500000	262.659800000	39218.000	55912.000	Pipistrellus nathusii	0.618	0.689	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
80	Waveform 1	1	262.760500000	262.769900000	38359.000	51594.000	Pipistrellus nathusii	0.528	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
80	Spectrogram 1	1	262.760500000	262.769900000	38359.000	51594.000	Pipistrellus nathusii	0.528	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
81	Waveform 1	1	262.861500000	262.870600000	39218.000	56707.000	Pipistrellus nathusii	0.628	0.69	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
81	Spectrogram 1	1	262.861500000	262.870600000	39218.000	56707.000	Pipistrellus nathusii	0.628	0.69	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
82	Waveform 1	1	262.963500000	262.972900000	38359.000	52759.000	Pipistrellus nathusii	0.566	0.619	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
82	Spectrogram 1	1	262.963500000	262.972900000	38359.000	52759.000	Pipistrellus nathusii	0.566	0.619	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
83	Waveform 1	1	263.066500000	263.076400000	38359.000	49928.000	Pipistrellus nathusii	0.499	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
83	Spectrogram 1	1	263.066500000	263.076400000	38359.000	49928.000	Pipistrellus nathusii	0.499	0.547	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
84	Waveform 1	1	263.277500000	263.286500000	38359.000	53222.000	Pipistrellus nathusii	0.55	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
84	Spectrogram 1	1	263.277500000	263.286500000	38359.000	53222.000	Pipistrellus nathusii	0.55	0.598	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
85	Waveform 1	1	263.380500000	263.389000000	36640.000	50774.000	Pipistrellus nathusii	0.487	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
85	Spectrogram 1	1	263.380500000	263.389000000	36640.000	50774.000	Pipistrellus nathusii	0.487	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
86	Waveform 1	1	263.583500000	263.594300000	39218.000	51736.000	Pipistrellus nathusii	0.484	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
86	Spectrogram 1	1	263.583500000	263.594300000	39218.000	51736.000	Pipistrellus nathusii	0.484	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
87	Waveform 1	1	263.888500000	263.898900000	39218.000	51813.000	Pipistrellus nathusii	0.511	0.599	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
87	Spectrogram 1	1	263.888500000	263.898900000	39218.000	51813.000	Pipistrellus nathusii	0.511	0.599	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
88	Waveform 1	1	264.192500000	264.200900000	39218.000	45945.000	Pipistrellus nathusii	0.558	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
88	Spectrogram 1	1	264.192500000	264.200900000	39218.000	45945.000	Pipistrellus nathusii	0.558	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
89	Waveform 1	1	316.350500000	316.360100000	41796.000	49194.000	Pipistrellus nathusii	0.448	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
89	Spectrogram 1	1	316.350500000	316.360100000	41796.000	49194.000	Pipistrellus nathusii	0.448	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
90	Waveform 1	1	316.721500000	316.729600000	41796.000	51372.000	Pipistrellus nathusii	0.431	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
90	Spectrogram 1	1	316.721500000	316.729600000	41796.000	51372.000	Pipistrellus nathusii	0.431	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
91	Waveform 1	1	316.905500000	316.912700000	41796.000	51121.000	Pipistrellus nathusii	0.444	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
91	Spectrogram 1	1	316.905500000	316.912700000	41796.000	51121.000	Pipistrellus nathusii	0.444	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
92	Waveform 1	1	317.120500000	317.128500000	41796.000	48861.000	Pipistrellus nathusii	0.56	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
92	Spectrogram 1	1	317.120500000	317.128500000	41796.000	48861.000	Pipistrellus nathusii	0.56	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
93	Waveform 1	1	318.131500000	318.139800000	44375.000	52725.000	Pipistrellus pipistrellus	0.423	0.527	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
93	Spectrogram 1	1	318.131500000	318.139800000	44375.000	52725.000	Pipistrellus pipistrellus	0.423	0.527	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
94	Waveform 1	1	318.260500000	318.269400000	45234.000	51840.000	Pipistrellus pipistrellus	0.491	0.521	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
94	Spectrogram 1	1	318.260500000	318.269400000	45234.000	51840.000	Pipistrellus pipistrellus	0.491	0.521	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
95	Waveform 1	1	318.318500000	318.330100000	43515.000	53043.000	Pipistrellus pipistrellus	0.405	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
95	Spectrogram 1	1	318.318500000	318.330100000	43515.000	53043.000	Pipistrellus pipistrellus	0.405	0.573	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
96	Waveform 1	1	318.380500000	318.390500000	44375.000	59427.000	Pipistrellus pipistrellus	0.383	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
96	Spectrogram 1	1	318.380500000	318.390500000	44375.000	59427.000	Pipistrellus pipistrellus	0.383	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
97	Waveform 1	1	318.487500000	318.494700000	43515.000	60367.000	Pipistrellus pipistrellus	0.436	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
97	Spectrogram 1	1	318.487500000	318.494700000	43515.000	60367.000	Pipistrellus pipistrellus	0.436	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
98	Waveform 1	1	318.558500000	318.564900000	42656.000	61524.000	Pipistrellus pipistrellus	0.323	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
98	Spectrogram 1	1	318.558500000	318.564900000	42656.000	61524.000	Pipistrellus pipistrellus	0.323	0.564	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
99	Waveform 1	1	318.645500000	318.656300000	41796.000	59664.000	Pipistrellus pipistrellus	0.255	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
99	Spectrogram 1	1	318.645500000	318.656300000	41796.000	59664.000	Pipistrellus pipistrellus	0.255	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
100	Waveform 1	1	318.736500000	318.745700000	42656.000	59535.000	Pipistrellus pipistrellus	0.236	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
100	Spectrogram 1	1	318.736500000	318.745700000	42656.000	59535.000	Pipistrellus pipistrellus	0.236	0.565	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
101	Waveform 1	1	318.825500000	318.834900000	42656.000	60883.000	Pipistrellus pipistrellus	0.234	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
101	Spectrogram 1	1	318.825500000	318.834900000	42656.000	60883.000	Pipistrellus pipistrellus	0.234	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
102	Waveform 1	1	319.050500000	319.057600000	41796.000	62338.000	Pipistrellus pipistrellus	0.291	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
102	Spectrogram 1	1	319.050500000	319.057600000	41796.000	62338.000	Pipistrellus pipistrellus	0.291	0.543	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
103	Waveform 1	1	319.162500000	319.170200000	42656.000	60471.000	Pipistrellus pipistrellus	0.229	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
103	Spectrogram 1	1	319.162500000	319.170200000	42656.000	60471.000	Pipistrellus pipistrellus	0.229	0.504	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
104	Waveform 1	1	319.262500000	319.269100000	43515.000	53948.000	Pipistrellus pipistrellus	0.37	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
104	Spectrogram 1	1	319.262500000	319.269100000	43515.000	53948.000	Pipistrellus pipistrellus	0.37	0.508	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
105	Waveform 1	1	612.006500000	612.013700000	42656.000	49427.000	Pipistrellus nathusii	0.463	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
105	Spectrogram 1	1	612.006500000	612.013700000	42656.000	49427.000	Pipistrellus nathusii	0.463	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
106	Waveform 1	1	612.292500000	612.301400000	40937.000	51306.000	Pipistrellus nathusii	0.5	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
106	Spectrogram 1	1	612.292500000	612.301400000	40937.000	51306.000	Pipistrellus nathusii	0.5	0.625	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
107	Waveform 1	1	612.480500000	612.490100000	40937.000	51855.000	Pipistrellus nathusii	0.463	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
107	Spectrogram 1	1	612.480500000	612.490100000	40937.000	51855.000	Pipistrellus nathusii	0.463	0.523	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
108	Waveform 1	1	612.580500000	612.587900000	40937.000	50375.000	Pipistrellus nathusii	0.534	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
108	Spectrogram 1	1	612.580500000	612.587900000	40937.000	50375.000	Pipistrellus nathusii	0.534	0.575	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
109	Waveform 1	1	612.677500000	612.684800000	40937.000	48319.000	Pipistrellus nathusii	0.537	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
109	Spectrogram 1	1	612.677500000	612.684800000	40937.000	48319.000	Pipistrellus nathusii	0.537	0.578	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
110	Waveform 1	1	612.777500000	612.786000000	40937.000	50912.000	Pipistrellus nathusii	0.479	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
110	Spectrogram 1	1	612.777500000	612.786000000	40937.000	50912.000	Pipistrellus nathusii	0.479	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
111	Waveform 1	1	612.867500000	612.875900000	40937.000	51930.000	Pipistrellus nathusii	0.485	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
111	Spectrogram 1	1	612.867500000	612.875900000	40937.000	51930.000	Pipistrellus nathusii	0.485	0.556	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
112	Waveform 1	1	612.967500000	612.975500000	40937.000	50075.000	Pipistrellus nathusii	0.502	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
112	Spectrogram 1	1	612.967500000	612.975500000	40937.000	50075.000	Pipistrellus nathusii	0.502	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
113	Waveform 1	1	613.064500000	613.072700000	40078.000	49865.000	Pipistrellus nathusii	0.46	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
113	Spectrogram 1	1	613.064500000	613.072700000	40078.000	49865.000	Pipistrellus nathusii	0.46	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
114	Waveform 1	1	613.158500000	613.166100000	40937.000	50361.000	Pipistrellus nathusii	0.54	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
114	Spectrogram 1	1	613.158500000	613.166100000	40937.000	50361.000	Pipistrellus nathusii	0.54	0.585	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
115	Waveform 1	1	613.254500000	613.263700000	40078.000	50116.000	Pipistrellus nathusii	0.48	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
115	Spectrogram 1	1	613.254500000	613.263700000	40078.000	50116.000	Pipistrellus nathusii	0.48	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
116	Waveform 1	1	613.541500000	613.550700000	41796.000	53461.000	Pipistrellus nathusii	0.461	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
116	Spectrogram 1	1	613.541500000	613.550700000	41796.000	53461.000	Pipistrellus nathusii	0.461	0.571	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
117	Waveform 1	1	613.835500000	613.844900000	39218.000	47236.000	Pipistrellus nathusii	0.43	0.502	-1	Echolocation	/mnt/ubna_data_01/recover-20220801/UBNA_004/20220730_053000.WAV	Carp Pond			
