Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	detection_confidence	Annotation	input_file
638	Waveform 1	1	1540.570739872	1540.612762283	22791.367	26244.604	v		
638	Spectrogram 1	1	1540.570739872	1540.612762283	22791.367	26244.604	v		
639	Waveform 1	1	1540.780851926	1540.840883941	23827.338	28661.871	e		
639	Spectrogram 1	1	1540.780851926	1540.840883941	23827.338	28661.871	e		
640	Waveform 1	1	1541.011975185	1541.056999196	23482.014	28316.547	v		
640	Spectrogram 1	1	1541.011975185	1541.056999196	23482.014	28316.547	v		
641	Waveform 1	1	1541.199785960	1541.244809972	24517.986	28661.871	v		
641	Spectrogram 1	1	1541.199785960	1541.244809972	24517.986	28661.871	v		
642	Waveform 1	1	1543.542618325	1543.605651941	22791.367	27971.223	v		
642	Spectrogram 1	1	1543.542618325	1543.605651941	22791.367	27971.223	v		
643	Waveform 1	1	1544.175956087	1544.250996106	23482.014	27971.223	e		
643	Spectrogram 1	1	1544.175956087	1544.250996106	23482.014	27971.223	e		
644	Waveform 1	1	1544.737255430	1544.785281042	23827.338	27971.223	e		
644	Spectrogram 1	1	1544.737255430	1544.785281042	23827.338	27971.223	e		
645	Waveform 1	1	1546.167115741	1546.242155760	22791.367	27280.576	e		
645	Spectrogram 1	1	1546.167115741	1546.242155760	22791.367	27280.576	e		
646	Waveform 1	1	1548.926557516	1548.989591132	23136.691	27971.223	e		
646	Spectrogram 1	1	1548.926557516	1548.989591132	23136.691	27971.223	e		
647	Waveform 1	1	1549.187696783	1549.259735201	23827.338	29352.518	e		
647	Spectrogram 1	1	1549.187696783	1549.259735201	23827.338	29352.518	e		
648	Waveform 1	1	1549.484855259	1549.544887274	23136.691	26589.928	e		
648	Spectrogram 1	1	1549.484855259	1549.544887274	23136.691	26589.928	e		
649	Waveform 1	1	1549.779012134	1549.857053754	24172.662	28316.547	e		
649	Spectrogram 1	1	1549.779012134	1549.857053754	24172.662	28316.547	e		
650	Waveform 1	1	1550.190231439	1550.205239443	24172.662	27280.576	e		
650	Spectrogram 1	1	1550.190231439	1550.205239443	24172.662	27280.576	e		
651	Waveform 1	1	1550.463377109	1550.541418729	24172.662	29007.194	e		
651	Spectrogram 1	1	1550.463377109	1550.541418729	24172.662	29007.194	e		
652	Waveform 1	1	1551.137447123	1551.197479138	23827.338	26935.252	e		
652	Spectrogram 1	1	1551.137447123	1551.197479138	23827.338	26935.252	e		
653	Waveform 1	1	1553.238376018	1553.253384022	44201.439	54215.827	v		
653	Spectrogram 1	1	1553.238376018	1553.253384022	44201.439	54215.827	v		
654	Waveform 1	1	1553.418472064	1553.430478467	44892.086	54906.475	v		
654	Spectrogram 1	1	1553.418472064	1553.430478467	44892.086	54906.475	v		
655	Waveform 1	1	1553.505518486	1553.523528091	46273.381	55251.799	v		
655	Spectrogram 1	1	1553.505518486	1553.523528091	46273.381	55251.799	v		
656	Waveform 1	1	1553.604571312	1553.622580916	45928.058	56287.770	v		
656	Spectrogram 1	1	1553.604571312	1553.622580916	45928.058	56287.770	v		
657	Waveform 1	1	1553.685614532	1553.706625738	45928.058	57323.741	v		
657	Spectrogram 1	1	1553.685614532	1553.706625738	45928.058	57323.741	v		
658	Waveform 1	1	1553.808680164	1553.820686567	46618.705	56287.770	v		
658	Spectrogram 1	1	1553.808680164	1553.820686567	46618.705	56287.770	v		
659	Waveform 1	1	1553.883720183	1553.895726586	44546.763	56633.094	v		
659	Spectrogram 1	1	1553.883720183	1553.895726586	44546.763	56633.094	v		
660	Waveform 1	1	1553.964763404	1553.973768206	45928.058	57323.741	v		
660	Spectrogram 1	1	1553.964763404	1553.973768206	45928.058	57323.741	v		
661	Waveform 1	1	1554.060814628	1554.069819430	45928.058	58014.388	e		
661	Spectrogram 1	1	1554.060814628	1554.069819430	45928.058	58014.388	e		
662	Waveform 1	1	1554.114843442	1554.135854647	46273.381	57323.741	e		
662	Spectrogram 1	1	1554.114843442	1554.135854647	46273.381	57323.741	e		
663	Waveform 1	1	1554.171873857	1554.183880260	46618.705	56633.094	e		
663	Spectrogram 1	1	1554.171873857	1554.183880260	46618.705	56633.094	e		
664	Waveform 1	1	1554.237909073	1554.261921880	46273.381	55942.446	e		
664	Spectrogram 1	1	1554.237909073	1554.261921880	46273.381	55942.446	e		
665	Waveform 1	1	1554.418005119	1554.436014724	43165.468	54906.475	v		
665	Spectrogram 1	1	1554.418005119	1554.436014724	43165.468	54906.475	v		
666	Waveform 1	1	1560.566888219	1560.602907428	23294.118	27176.471	v		
666	Spectrogram 1	1	1560.566888219	1560.602907428	23294.118	27176.471	v		
667	Waveform 1	1	1561.227240387	1561.263259596	24000.000	26823.529	v		
667	Spectrogram 1	1	1561.227240387	1561.263259596	24000.000	26823.529	v		
668	Waveform 1	1	1561.632456491	1561.665474099	23647.059	27176.471	v		
668	Spectrogram 1	1	1561.632456491	1561.665474099	23647.059	27176.471	v		
669	Waveform 1	1	1561.896597358	1561.938619769	23294.118	26823.529	e		
669	Spectrogram 1	1	1561.896597358	1561.938619769	23294.118	26823.529	e		
670	Waveform 1	1	1563.553353220	1563.577366027	24705.882	27176.471	v		
670	Spectrogram 1	1	1563.553353220	1563.577366027	24705.882	27176.471	v		
671	Waveform 1	1	1563.844508495	1563.883529305	22941.176	27529.412	v		
671	Spectrogram 1	1	1563.844508495	1563.883529305	22941.176	27529.412	v		
672	Waveform 1	1	1564.201698986	1564.246722998	24352.941	28235.294	v		
672	Spectrogram 1	1	1564.201698986	1564.246722998	24352.941	28235.294	v		
673	Waveform 1	1	1564.474780690	1564.522806302	24705.882	27529.412	e		
673	Spectrogram 1	1	1564.474780690	1564.522806302	24705.882	27529.412	e		
674	Waveform 1	1	1564.750927961	1564.828969581	24000.000	27176.471	e		
674	Spectrogram 1	1	1564.750927961	1564.828969581	24000.000	27176.471	e		
675	Waveform 1	1	1565.027075231	1565.075100843	23647.059	28588.235	e		
675	Spectrogram 1	1	1565.027075231	1565.075100843	23647.059	28588.235	e		
676	Waveform 1	1	1565.294217699	1565.366256118	23647.059	29294.118	e		
676	Spectrogram 1	1	1565.294217699	1565.366256118	23647.059	29294.118	e		
677	Waveform 1	1	1565.831504237	1565.912547457	23647.059	28941.176	e		
677	Spectrogram 1	1	1565.831504237	1565.912547457	23647.059	28941.176	e		
678	Waveform 1	1	1566.110525262	1566.188566882	24000.000	29294.118	e		
678	Spectrogram 1	1	1566.110525262	1566.188566882	24000.000	29294.118	e		
679	Waveform 1	1	1566.380669331	1566.431696544	23294.118	26823.529	v		
679	Spectrogram 1	1	1566.380669331	1566.431696544	23294.118	26823.529	v		
680	Waveform 1	1	1566.656816601	1566.737859822	23647.059	28588.235	e		
680	Spectrogram 1	1	1566.656816601	1566.737859822	23647.059	28588.235	e		
681	Waveform 1	1	1566.941968674	1567.026013496	23647.059	29294.118	e		
681	Spectrogram 1	1	1566.941968674	1567.026013496	23647.059	29294.118	e		
682	Waveform 1	1	1567.629335250	1567.695370467	24000.000	27882.353	e		
682	Spectrogram 1	1	1567.629335250	1567.695370467	24000.000	27882.353	e		
683	Waveform 1	1	1567.360289612	1567.411316825	24000.000	27529.412	v		
683	Spectrogram 1	1	1567.360289612	1567.411316825	24000.000	27529.412	v		
684	Waveform 1	1	1568.188731424	1568.233755435	24000.000	27529.412	v		
684	Spectrogram 1	1	1568.188731424	1568.233755435	24000.000	27529.412	v		
685	Waveform 1	1	1568.786049976	1568.837077189	23294.118	26823.529	v		
685	Spectrogram 1	1	1568.786049976	1568.837077189	23294.118	26823.529	v		
686	Waveform 1	1	1570.238083805	1570.289111018	23647.059	27882.353	e		
686	Spectrogram 1	1	1570.238083805	1570.289111018	23647.059	27882.353	e		
687	Waveform 1	1	1572.450071843	1572.492094254	24000.000	27529.412	v		
687	Spectrogram 1	1	1572.450071843	1572.492094254	24000.000	27529.412	v		
688	Waveform 1	1	1577.931224741	1577.991256757	24000.000	27176.471	v		
688	Spectrogram 1	1	1577.931224741	1577.991256757	24000.000	27176.471	v		
689	Waveform 1	1	1578.621592918	1578.693631336	23647.059	27882.353	e		
689	Spectrogram 1	1	1578.621592918	1578.693631336	23647.059	27882.353	e		
690	Waveform 1	1	1578.894738587	1578.933759397	24352.941	26823.529	v		
690	Spectrogram 1	1	1578.894738587	1578.933759397	24352.941	26823.529	v		
691	Waveform 1	1	1579.254930679	1579.335973900	24000.000	28588.235	e		
691	Spectrogram 1	1	1579.254930679	1579.335973900	24000.000	28588.235	e		
692	Waveform 1	1	1579.555090756	1579.612121171	22941.176	26470.588	v		
692	Spectrogram 1	1	1579.555090756	1579.612121171	22941.176	26470.588	v		
693	Waveform 1	1	1580.226708385	1580.289742001	23294.118	26823.529	v		
693	Spectrogram 1	1	1580.226708385	1580.289742001	23294.118	26823.529	v		
694	Waveform 1	1	1580.505857257	1580.571892473	23294.118	27529.412	e		
694	Spectrogram 1	1	1580.505857257	1580.571892473	23294.118	27529.412	e		
695	Waveform 1	1	1580.769998124	1580.812020535	22941.176	27176.471	v		
695	Spectrogram 1	1	1580.769998124	1580.812020535	22941.176	27176.471	v		
696	Waveform 1	1	1581.034138992	1581.097172608	22941.176	27529.412	e		
696	Spectrogram 1	1	1581.034138992	1581.097172608	22941.176	27529.412	e		
697	Waveform 1	1	1581.586433533	1581.640462347	22941.176	27176.471	e		
697	Spectrogram 1	1	1581.586433533	1581.640462347	22941.176	27176.471	e		
698	Waveform 1	1	1581.325294266	1581.376321479	23294.118	27882.353	v		
698	Spectrogram 1	1	1581.325294266	1581.376321479	23294.118	27882.353	v		
699	Waveform 1	1	1582.537813129	1582.609851548	23647.059	28941.176	e		
699	Spectrogram 1	1	1582.537813129	1582.609851548	23647.059	28941.176	e		
700	Waveform 1	1	1583.507879393	1583.576916210	24000.000	28235.294	e		
700	Spectrogram 1	1	1583.507879393	1583.576916210	24000.000	28235.294	e		
701	Waveform 1	1	1585.083655830	1585.143687845	24000.000	27882.353	v		
701	Spectrogram 1	1	1585.083655830	1585.143687845	24000.000	27882.353	v		
702	Waveform 1	1	1608.277752905	1608.292760909	42352.941	57529.412	v		
702	Spectrogram 1	1	1608.277752905	1608.292760909	42352.941	57529.412	v		
703	Waveform 1	1	1608.568908179	1608.583916183	39529.412	55764.706	v		
703	Spectrogram 1	1	1608.568908179	1608.583916183	39529.412	55764.706	v		
704	Waveform 1	1	1608.854060252	1608.866066655	42000.000	56470.588	e		
704	Spectrogram 1	1	1608.854060252	1608.866066655	42000.000	56470.588	e		
705	Waveform 1	1	1608.929100271	1608.944108275	41647.059	56470.588	e		
705	Spectrogram 1	1	1608.929100271	1608.944108275	41647.059	56470.588	e		
706	Waveform 1	1	1608.995135488	1609.010143492	40235.294	58588.235	e		
706	Spectrogram 1	1	1608.995135488	1609.010143492	40235.294	58588.235	e		
707	Waveform 1	1	1609.205247542	1609.223257146	39529.412	49058.824	e		
707	Spectrogram 1	1	1609.205247542	1609.223257146	39529.412	49058.824	e		
708	Waveform 1	1	1609.283289162	1609.298297165	42352.941	51529.412	e		
708	Spectrogram 1	1	1609.283289162	1609.298297165	42352.941	51529.412	e		
709	Waveform 1	1	1609.352325979	1609.364332382	41294.118	51529.412	e		
709	Spectrogram 1	1	1609.352325979	1609.364332382	41294.118	51529.412	e		
710	Waveform 1	1	1611.159711010	1611.216741425	23647.059	26470.588	v		
710	Spectrogram 1	1	1611.159711010	1611.216741425	23647.059	26470.588	v		
711	Waveform 1	1	1611.859083989	1611.916114404	23294.118	27882.353	v		
711	Spectrogram 1	1	1611.859083989	1611.916114404	23294.118	27882.353	v		
712	Waveform 1	1	1612.348344914	1612.387365724	23647.059	28235.294	e		
712	Spectrogram 1	1	1612.348344914	1612.387365724	23647.059	28235.294	e		
713	Waveform 1	1	1612.648504991	1612.681522599	22235.294	27176.471	v		
713	Spectrogram 1	1	1612.648504991	1612.681522599	22235.294	27176.471	v		
714	Waveform 1	1	1612.951666668	1612.999692280	22941.176	28941.176	e		
714	Spectrogram 1	1	1612.951666668	1612.999692280	22941.176	28941.176	e		
715	Waveform 1	1	1613.919893558	1613.973922371	22941.176	27176.471	v		
715	Spectrogram 1	1	1613.919893558	1613.973922371	22941.176	27176.471	v		
716	Waveform 1	1	1614.229058437	1614.292092053	23294.118	27882.353	e		
716	Spectrogram 1	1	1614.229058437	1614.292092053	23294.118	27882.353	e		
717	Waveform 1	1	1615.154649819	1615.214681834	24000.000	27882.353	e		
717	Spectrogram 1	1	1615.154649819	1615.214681834	24000.000	27882.353	e		
718	Waveform 1	1	1616.624693337	1616.672718949	24000.000	27882.353	e		
718	Spectrogram 1	1	1616.624693337	1616.672718949	24000.000	27882.353	e		
719	Waveform 1	1	1617.606216788	1617.648239199	24000.000	27176.471	e		
719	Spectrogram 1	1	1617.606216788	1617.648239199	24000.000	27176.471	e		
720	Waveform 1	1	1618.345095912	1618.396123125	23647.059	27176.471	v		
720	Spectrogram 1	1	1618.345095912	1618.396123125	23647.059	27176.471	v		
721	Waveform 1	1	1618.947804570	1618.986825380	23647.059	26117.647	v		
721	Spectrogram 1	1	1618.947804570	1618.986825380	23647.059	26117.647	v		
722	Waveform 1	1	1625.758538846	1625.791556455	24352.941	27882.353	v		
722	Spectrogram 1	1	1625.758538846	1625.791556455	24352.941	27882.353	v		
723	Waveform 1	1	1625.911620485	1625.953642896	23294.118	27529.412	v		
723	Spectrogram 1	1	1625.911620485	1625.953642896	23294.118	27529.412	v		
724	Waveform 1	1	1623.262011661	1623.331048479	23647.059	27882.353	v		
724	Spectrogram 1	1	1623.262011661	1623.331048479	23647.059	27882.353	v		
725	Waveform 1	1	1624.090453473	1624.144482287	24000.000	28235.294	v		
725	Spectrogram 1	1	1624.090453473	1624.144482287	24000.000	28235.294	v		
726	Waveform 1	1	1626.182377480	1626.248412697	23647.059	27882.353	e		
726	Spectrogram 1	1	1626.182377480	1626.248412697	23647.059	27882.353	e		
727	Waveform 1	1	1626.476534356	1626.521558367	22588.235	28235.294	v		
727	Spectrogram 1	1	1626.476534356	1626.521558367	22588.235	28235.294	v		
728	Waveform 1	1	1626.770691231	1626.851734451	22588.235	28235.294	e		
728	Spectrogram 1	1	1626.770691231	1626.851734451	22588.235	28235.294	e		
729	Waveform 1	1	1627.366106614	1627.426138629	24000.000	28235.294	v		
729	Spectrogram 1	1	1627.366106614	1627.426138629	24000.000	28235.294	v		
730	Waveform 1	1	1628.254580441	1628.296602852	23294.118	27176.471	v		
730	Spectrogram 1	1	1628.254580441	1628.296602852	23294.118	27176.471	v		
731	Waveform 1	1	1628.980967826	1629.034996640	23647.059	26470.588	v		
731	Spectrogram 1	1	1628.980967826	1629.034996640	23647.059	26470.588	v		
732	Waveform 1	1	1629.240203839	1629.327250261	23294.118	26823.529	e		
732	Spectrogram 1	1	1629.240203839	1629.327250261	23294.118	26823.529	e		
733	Waveform 1	1	1629.642418341	1629.696447155	24352.941	27176.471	e		
733	Spectrogram 1	1	1629.642418341	1629.696447155	24352.941	27176.471	e		
734	Waveform 1	1	1629.903557608	1629.978597627	23647.059	28235.294	e		
734	Spectrogram 1	1	1629.903557608	1629.978597627	23647.059	28235.294	e		
735	Waveform 1	1	1630.266751301	1630.335788119	24000.000	28588.235	e		
735	Spectrogram 1	1	1630.266751301	1630.335788119	24000.000	28588.235	e		
736	Waveform 1	1	1631.793761353	1631.865799772	24352.941	28235.294	e		
736	Spectrogram 1	1	1631.793761353	1631.865799772	24352.941	28235.294	e		
737	Waveform 1	1	1631.949844593	1632.003873407	24352.941	28235.294	e		
737	Spectrogram 1	1	1631.949844593	1632.003873407	24352.941	28235.294	e		
738	Waveform 1	1	1632.463118324	1632.508142336	24352.941	28235.294	e		
738	Spectrogram 1	1	1632.463118324	1632.508142336	24352.941	28235.294	e		
739	Waveform 1	1	1632.712251188	1632.775284804	24000.000	29294.118	e		
739	Spectrogram 1	1	1632.712251188	1632.775284804	24000.000	29294.118	e		
740	Waveform 1	1	1632.970388854	1633.027419268	22588.235	28235.294	v		
740	Spectrogram 1	1	1632.970388854	1633.027419268	22588.235	28235.294	v		
741	Waveform 1	1	1633.342587349	1633.420628969	23647.059	27882.353	e		
741	Spectrogram 1	1	1633.342587349	1633.420628969	23647.059	27882.353	e		
742	Waveform 1	1	1633.884587014	1633.941617429	23647.059	26823.529	v		
742	Spectrogram 1	1	1633.884587014	1633.941617429	23647.059	26823.529	v		
743	Waveform 1	1	1634.412804869	1634.475838485	24352.941	27176.471	v		
743	Spectrogram 1	1	1634.412804869	1634.475838485	24352.941	27176.471	v		
744	Waveform 1	1	1634.950091406	1635.007121821	22588.235	27882.353	v		
744	Spectrogram 1	1	1634.950091406	1635.007121821	22588.235	27882.353	v		
745	Waveform 1	1	1635.734671518	1635.776693929	22941.176	27176.471	v		
745	Spectrogram 1	1	1635.734671518	1635.776693929	22941.176	27176.471	v		
746	Waveform 1	1	1639.713248540	1639.752269350	23294.118	27882.353	v		
746	Spectrogram 1	1	1639.713248540	1639.752269350	23294.118	27882.353	v		
747	Waveform 1	1	1639.974387806	1640.034419822	23294.118	27529.412	v		
747	Spectrogram 1	1	1639.974387806	1640.034419822	23294.118	27529.412	v		
748	Waveform 1	1	1640.253536678	1640.298560689	24000.000	28235.294	v		
748	Spectrogram 1	1	1640.253536678	1640.298560689	24000.000	28235.294	v		
749	Waveform 1	1	1640.823840823	1640.868864835	24352.941	28235.294	e		
749	Spectrogram 1	1	1640.823840823	1640.868864835	24352.941	28235.294	e		
750	Waveform 1	1	1641.556231410	1641.595252220	24352.941	28941.176	e		
750	Spectrogram 1	1	1641.556231410	1641.595252220	24352.941	28941.176	e		
751	Waveform 1	1	1640.529619982	1640.568640792	23294.118	27176.471	v		
751	Spectrogram 1	1	1640.529619982	1640.568640792	23294.118	27176.471	v		
752	Waveform 1	1	1641.850324320	1641.895348331	22588.235	26470.588	e		
752	Spectrogram 1	1	1641.850324320	1641.895348331	22588.235	26470.588	e		
753	Waveform 1	1	1642.120468389	1642.174497203	23647.059	28588.235	e		
753	Spectrogram 1	1	1642.120468389	1642.174497203	23647.059	28588.235	e		
754	Waveform 1	1	1642.393614059	1642.450644473	23647.059	27529.412	e		
754	Spectrogram 1	1	1642.393614059	1642.450644473	23647.059	27529.412	e		
755	Waveform 1	1	1642.648750124	1642.690772535	24705.882	29647.059	e		
755	Spectrogram 1	1	1642.648750124	1642.690772535	24705.882	29647.059	e		
756	Waveform 1	1	1642.883360234	1642.964403454	23294.118	27882.353	e		
756	Spectrogram 1	1	1642.883360234	1642.964403454	23294.118	27882.353	e		
757	Waveform 1	1	1643.807853270	1643.867885285	24000.000	29294.118	e		
757	Spectrogram 1	1	1643.807853270	1643.867885285	24000.000	29294.118	e		
758	Waveform 1	1	1644.053984533	1644.111014947	23647.059	28235.294	e		
758	Spectrogram 1	1	1644.053984533	1644.111014947	23647.059	28235.294	e		
759	Waveform 1	1	1644.297114195	1644.369152613	24000.000	29647.059	e		
759	Spectrogram 1	1	1644.297114195	1644.369152613	24000.000	29647.059	e		
760	Waveform 1	1	1644.558461541	1644.612490355	24705.882	29647.059	v		
760	Spectrogram 1	1	1644.558461541	1644.612490355	24705.882	29647.059	v		
761	Waveform 1	1	1644.801591203	1644.876631223	24352.941	30000.000	e		
761	Spectrogram 1	1	1644.801591203	1644.876631223	24352.941	30000.000	e		
762	Waveform 1	1	1645.065732071	1645.131767288	23294.118	27529.412	e		
762	Spectrogram 1	1	1645.065732071	1645.131767288	23294.118	27529.412	e		
763	Waveform 1	1	1645.413917760	1645.509968984	23294.118	29294.118	e		
763	Spectrogram 1	1	1645.413917760	1645.509968984	23294.118	29294.118	e		
764	Waveform 1	1	1645.681060228	1645.720081038	24000.000	27529.412	v		
764	Spectrogram 1	1	1645.681060228	1645.720081038	24000.000	27529.412	v		
765	Waveform 1	1	1646.074269929	1646.134301944	24000.000	29294.118	e		
765	Spectrogram 1	1	1646.074269929	1646.134301944	24000.000	29294.118	e		
766	Waveform 1	1	1646.780680659	1646.837711074	24000.000	27882.353	e		
766	Spectrogram 1	1	1646.780680659	1646.837711074	24000.000	27882.353	e		
767	Waveform 1	1	1647.603119270	1647.678159289	22941.176	27882.353	e		
767	Spectrogram 1	1	1647.603119270	1647.678159289	22941.176	27882.353	e		
768	Waveform 1	1	1654.885040986	1654.939069800	23647.059	27529.412	v		
768	Spectrogram 1	1	1654.885040986	1654.939069800	23647.059	27529.412	v		
769	Waveform 1	1	1656.520236342	1656.574265156	23294.118	28235.294	v		
769	Spectrogram 1	1	1656.520236342	1656.574265156	23294.118	28235.294	v		
770	Waveform 1	1	1657.105548491	1657.153574104	24000.000	27176.471	v		
770	Spectrogram 1	1	1657.105548491	1657.153574104	24000.000	27176.471	v		
771	Waveform 1	1	1657.681855839	1657.717875048	23647.059	27176.471	v		
771	Spectrogram 1	1	1657.681855839	1657.717875048	23647.059	27176.471	v		
772	Waveform 1	1	1658.261164787	1658.303187197	22941.176	27176.471	v		
772	Spectrogram 1	1	1658.261164787	1658.303187197	22941.176	27176.471	v		
773	Waveform 1	1	1658.843896790	1658.918936809	22941.176	27529.412	v		
773	Spectrogram 1	1	1658.843896790	1658.918936809	22941.176	27529.412	v		
774	Waveform 1	1	1659.435212141	1659.495244156	22588.235	25764.706	v		
774	Spectrogram 1	1	1659.435212141	1659.495244156	22588.235	25764.706	v		
775	Waveform 1	1	1659.150060068	1659.192082479	23294.118	29294.118	v		
775	Spectrogram 1	1	1659.150060068	1659.192082479	23294.118	29294.118	v		
776	Waveform 1	1	1659.837426644	1659.879449055	22235.294	27882.353	v		
776	Spectrogram 1	1	1659.837426644	1659.879449055	22235.294	27882.353	v		
777	Waveform 1	1	1660.109895337	1660.160922550	23647.059	26823.529	e		
777	Spectrogram 1	1	1660.109895337	1660.160922550	23647.059	26823.529	e		
778	Waveform 1	1	1660.392045809	1660.461082626	24000.000	27176.471	e		
778	Spectrogram 1	1	1660.392045809	1660.461082626	24000.000	27176.471	e		
779	Waveform 1	1	1660.683201083	1660.728225095	23647.059	28588.235	e		
779	Spectrogram 1	1	1660.683201083	1660.728225095	23647.059	28588.235	e		
780	Waveform 1	1	1660.962349955	1661.007373966	24000.000	27882.353	e		
780	Spectrogram 1	1	1660.962349955	1661.007373966	24000.000	27882.353	e		
781	Waveform 1	1	1661.244500427	1661.304532442	23647.059	28941.176	e		
781	Spectrogram 1	1	1661.244500427	1661.304532442	23647.059	28941.176	e		
782	Waveform 1	1	1661.508641294	1661.568673309	23294.118	28941.176	e		
782	Spectrogram 1	1	1661.508641294	1661.568673309	23294.118	28941.176	e		
783	Waveform 1	1	1661.781786964	1661.850823782	24352.941	28588.235	e		
783	Spectrogram 1	1	1661.781786964	1661.850823782	24352.941	28588.235	e		
784	Waveform 1	1	1662.063937436	1662.111963048	23647.059	28941.176	e		
784	Spectrogram 1	1	1662.063937436	1662.111963048	23647.059	28941.176	e		
785	Waveform 1	1	1662.348348566	1662.423388585	23647.059	28588.235	e		
785	Spectrogram 1	1	1662.348348566	1662.423388585	23647.059	28588.235	e		
786	Waveform 1	1	1662.657513445	1662.729551864	23647.059	27882.353	v		
786	Spectrogram 1	1	1662.657513445	1662.729551864	23647.059	27882.353	v		
787	Waveform 1	1	1663.229874963	1663.293548531	23294.118	27529.412	v		
787	Spectrogram 1	1	1663.229874963	1663.293548531	23294.118	27529.412	v		
788	Waveform 1	1	1662.932731647	1662.998527667	23294.118	29294.118	e		
788	Spectrogram 1	1	1662.932731647	1662.998527667	23294.118	29294.118	e		
789	Waveform 1	1	1663.506966462	1663.557993675	23647.059	29647.059	e		
789	Spectrogram 1	1	1663.506966462	1663.557993675	23647.059	29647.059	e		
790	Waveform 1	1	1664.675898147	1664.702912554	22235.294	26823.529	v		
790	Spectrogram 1	1	1664.675898147	1664.702912554	22235.294	26823.529	v		
791	Waveform 1	1	1664.971555822	1665.009075832	24352.941	28941.176	v		
791	Spectrogram 1	1	1664.971555822	1665.009075832	24352.941	28941.176	v		
792	Waveform 1	1	1671.178482927	1671.223506938	24000.000	27529.412	e		
792	Spectrogram 1	1	1671.178482927	1671.223506938	24000.000	27529.412	e		
793	Waveform 1	1	1671.823827092	1671.874854305	23294.118	27882.353	e		
793	Spectrogram 1	1	1671.823827092	1671.874854305	23294.118	27882.353	e		
794	Waveform 1	1	1672.027935944	1672.081964758	24705.882	28588.235	e		
794	Spectrogram 1	1	1672.027935944	1672.081964758	24705.882	28588.235	e		
795	Waveform 1	1	1672.355110427	1672.391129637	23294.118	27882.353	e		
795	Spectrogram 1	1	1672.355110427	1672.391129637	23294.118	27882.353	e		
796	Waveform 1	1	1673.080261213	1673.143934780	23647.059	27529.412	e		
796	Spectrogram 1	1	1673.080261213	1673.143934780	23647.059	27529.412	e		
797	Waveform 1	1	1673.632098799	1673.695772367	22941.176	27882.353	e		
797	Spectrogram 1	1	1673.632098799	1673.695772367	22941.176	27882.353	e		
798	Waveform 1	1	1674.222140527	1674.281569190	22941.176	27529.412	e		
798	Spectrogram 1	1	1674.222140527	1674.281569190	22941.176	27529.412	e		
799	Waveform 1	1	1674.485324607	1674.544753270	23294.118	27882.353	v		
799	Spectrogram 1	1	1674.485324607	1674.544753270	23294.118	27882.353	v		
800	Waveform 1	1	1677.839655334	1677.899083997	24000.000	28588.235	v		
800	Spectrogram 1	1	1677.839655334	1677.899083997	24000.000	28588.235	v		
801	Waveform 1	1	1678.141043554	1678.221696740	22941.176	27176.471	v		
801	Spectrogram 1	1	1678.141043554	1678.221696740	22941.176	27176.471	v		
802	Waveform 1	1	1678.408472538	1678.472146106	22941.176	26823.529	v		
802	Spectrogram 1	1	1678.408472538	1678.472146106	22941.176	26823.529	v		
803	Waveform 1	1	1678.684391332	1678.739575090	23294.118	26470.588	e		
803	Spectrogram 1	1	1678.684391332	1678.739575090	23294.118	26470.588	e		
804	Waveform 1	1	1678.968799934	1679.049453120	23647.059	27882.353	e		
804	Spectrogram 1	1	1678.968799934	1679.049453120	23647.059	27882.353	e		
805	Waveform 1	1	1679.529127330	1679.588555993	24000.000	27529.412	v		
805	Spectrogram 1	1	1679.529127330	1679.588555993	24000.000	27529.412	v		
806	Waveform 1	1	1679.830515550	1679.889944214	23294.118	26823.529	v		
806	Spectrogram 1	1	1679.830515550	1679.889944214	23294.118	26823.529	v		
807	Waveform 1	1	1688.185262633	1688.234079035	22941.176	27176.471	v		
807	Spectrogram 1	1	1688.185262633	1688.234079035	22941.176	27176.471	v		
808	Waveform 1	1	1688.715875697	1688.766814551	24000.000	27529.412	v		
808	Spectrogram 1	1	1688.715875697	1688.766814551	24000.000	27529.412	v		
809	Waveform 1	1	1689.002406752	1689.055468058	23294.118	26823.529	v		
809	Spectrogram 1	1	1689.002406752	1689.055468058	23294.118	26823.529	v		
810	Waveform 1	1	1689.301672520	1689.327141947	23647.059	28235.294	v		
810	Spectrogram 1	1	1689.301672520	1689.327141947	23647.059	28235.294	v		
811	Waveform 1	1	1689.573319265	1689.622135667	23647.059	27176.471	e		
811	Spectrogram 1	1	1689.573319265	1689.622135667	23647.059	27176.471	e		
812	Waveform 1	1	1690.244014179	1690.292830580	22588.235	27882.353	e		
812	Spectrogram 1	1	1690.244014179	1690.292830580	22588.235	27882.353	e		
813	Waveform 1	1	1690.496585997	1690.547524851	23647.059	28941.176	e		
813	Spectrogram 1	1	1690.496585997	1690.547524851	23647.059	28941.176	e		
814	Waveform 1	1	1690.736423102	1690.783117052	24352.941	29294.118	e		
814	Spectrogram 1	1	1690.736423102	1690.783117052	24352.941	29294.118	e		
815	Waveform 1	1	1691.008096991	1691.063280750	22588.235	27529.412	e		
815	Spectrogram 1	1	1691.008096991	1691.063280750	22588.235	27529.412	e		
816	Waveform 1	1	1691.261529120	1691.312556333	23294.118	28941.176	e		
