Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	detection_confidence	input_file
574	Waveform 1	1	1003.684628754	1003.696635157	43182.156	52460.967	e		
574	Spectrogram 1	1	1003.684628754	1003.696635157	43182.156	52460.967	e		
575	Waveform 1	1	1003.768673575	1003.777678378	41754.647	52104.089	e		
575	Spectrogram 1	1	1003.768673575	1003.777678378	41754.647	52104.089	e		
576	Waveform 1	1	1004.498062562	1004.525076969	43895.911	52460.967	v		
576	Spectrogram 1	1	1004.498062562	1004.525076969	43895.911	52460.967	v		
577	Waveform 1	1	1004.906280266	1004.921288270	43182.156	49605.948	v		
577	Spectrogram 1	1	1004.906280266	1004.921288270	43182.156	49605.948	v		
578	Waveform 1	1	1005.098382715	1005.119393920	42111.524	51033.457	v		
578	Spectrogram 1	1	1005.098382715	1005.119393920	42111.524	51033.457	v		
579	Waveform 1	1	1003.851153817	1003.859643626	43895.911	56029.740	v		
579	Spectrogram 1	1	1003.851153817	1003.859643626	43895.911	56029.740	v		
580	Waveform 1	1	1003.385969478	1003.394974280	42825.279	52104.089	v		
580	Spectrogram 1	1	1003.385969478	1003.394974280	42825.279	52104.089	v		
581	Waveform 1	1	1016.898367969	1016.904735326	39613.383	50319.703	v		
581	Spectrogram 1	1	1016.898367969	1016.904735326	39613.383	50319.703	v		
582	Waveform 1	1	1060.736227060	1060.797778175	24267.658	26765.799	e		
582	Spectrogram 1	1	1060.736227060	1060.797778175	24267.658	26765.799	e		
583	Waveform 1	1	1060.376871237	1060.424896850	24267.658	26765.799	v		
583	Spectrogram 1	1	1060.376871237	1060.424896850	24267.658	26765.799	v		
584	Waveform 1	1	1064.368808551	1064.413832562	23910.781	28193.309	v		
584	Spectrogram 1	1	1064.368808551	1064.413832562	23910.781	28193.309	v		
585	Waveform 1	1	1064.864072677	1064.906095088	23910.781	28193.309	v		
585	Spectrogram 1	1	1064.864072677	1064.906095088	23910.781	28193.309	v		
586	Waveform 1	1	1151.954700681	1151.966707084	39613.383	49605.948	v		
586	Spectrogram 1	1	1151.954700681	1151.966707084	39613.383	49605.948	v		
587	Waveform 1	1	1153.604629505	1153.613634308	41397.770	52460.967	v		
587	Spectrogram 1	1	1153.604629505	1153.613634308	41397.770	52460.967	v		
588	Waveform 1	1	1157.790380822	1157.808390426	41397.770	49962.825	v		
588	Spectrogram 1	1	1157.790380822	1157.808390426	41397.770	49962.825	v		
589	Waveform 1	1	1159.704661168	1159.719669172	40327.138	49605.948	v		
589	Spectrogram 1	1	1159.704661168	1159.719669172	40327.138	49605.948	v		
590	Waveform 1	1	1159.764693184	1159.770696385	41754.647	48892.193	v		
590	Spectrogram 1	1	1159.764693184	1159.770696385	41754.647	48892.193	v		
591	Waveform 1	1	1159.827726800	1159.833730001	38542.751	46394.052	v		
591	Spectrogram 1	1	1159.827726800	1159.833730001	38542.751	46394.052	v		
592	Waveform 1	1	1492.977003956	1492.998228478	38185.874	48535.316	v		
592	Spectrogram 1	1	1492.977003956	1492.998228478	38185.874	48535.316	v		
594	Waveform 1	1	1493.189249181	1493.201983895	39256.506	48535.316	v		
594	Spectrogram 1	1	1493.189249181	1493.201983895	39256.506	48535.316	v		
595	Waveform 1	1	1493.373902528	1493.386637241	40327.138	49249.071	v		
595	Spectrogram 1	1	1493.373902528	1493.386637241	40327.138	49249.071	v		
596	Waveform 1	1	1493.564923231	1493.573413040	38542.751	47464.684	v		
596	Spectrogram 1	1	1493.564923231	1493.573413040	38542.751	47464.684	v		
597	Waveform 1	1	1496.400933857	1496.411546118	41040.892	47821.561	v		
597	Spectrogram 1	1	1496.400933857	1496.411546118	41040.892	47821.561	v		
598	Waveform 1	1	1496.550566741	1496.555872872	40327.138	48535.316	v		
598	Spectrogram 1	1	1496.550566741	1496.555872872	40327.138	48535.316	v		
599	Waveform 1	1	1496.632281153	1496.638648510	39970.260	48892.193	v		
599	Spectrogram 1	1	1496.632281153	1496.638648510	39970.260	48892.193	v		
600	Waveform 1	1	1496.706566982	1496.712934339	39613.383	49605.948	v		
600	Spectrogram 1	1	1496.706566982	1496.712934339	39613.383	49605.948	v		
601	Waveform 1	1	1502.121819347	1502.132324950	42825.279	48892.193	e		
601	Spectrogram 1	1	1502.121819347	1502.132324950	42825.279	48892.193	e		
602	Waveform 1	1	1502.240382577	1502.247886579	41397.770	48535.316	e		
602	Spectrogram 1	1	1502.240382577	1502.247886579	41397.770	48535.316	e		
603	Waveform 1	1	1502.361947408	1502.370952211	39256.506	49605.948	e		
603	Spectrogram 1	1	1502.361947408	1502.370952211	39256.506	49605.948	e		
604	Waveform 1	1	1502.476008237	1502.482011439	41040.892	51033.457	e		
604	Spectrogram 1	1	1502.476008237	1502.482011439	41040.892	51033.457	e		
605	Waveform 1	1	1502.984715566	1502.993720368	39970.260	48535.316	v		
605	Spectrogram 1	1	1502.984715566	1502.993720368	39970.260	48535.316	v		
606	Waveform 1	1	1503.101777996	1503.107781197	40684.015	48535.316	v		
606	Spectrogram 1	1	1503.101777996	1503.107781197	40684.015	48535.316	v		
607	Waveform 1	1	1502.011899781	1502.020389590	42111.524	48178.439	v		
607	Spectrogram 1	1	1502.011899781	1502.020389590	42111.524	48178.439	v		
608	Waveform 1	1	1529.677632464	1529.683999821	41040.892	50676.580	v		
608	Spectrogram 1	1	1529.677632464	1529.683999821	41040.892	50676.580	v		
609	Waveform 1	1	1529.876382506	1529.885387309	39613.383	51033.457	v		
609	Spectrogram 1	1	1529.876382506	1529.885387309	39613.383	51033.457	v		
610	Waveform 1	1	1530.158532978	1530.169038581	38542.751	54245.353	v		
610	Spectrogram 1	1	1530.158532978	1530.169038581	38542.751	54245.353	v		
611	Waveform 1	1	1530.320619420	1530.328123422	39970.260	48892.193	v		
611	Spectrogram 1	1	1530.320619420	1530.328123422	39970.260	48892.193	v		
612	Waveform 1	1	1531.471077522	1531.483812235	40684.015	52460.967	e		
612	Spectrogram 1	1	1531.471077522	1531.483812235	40684.015	52460.967	e		
613	Waveform 1	1	1531.570832778	1531.579322587	39613.383	49605.948	v		
613	Spectrogram 1	1	1531.570832778	1531.579322587	39613.383	49605.948	v		
614	Waveform 1	1	1531.702424818	1531.708792174	40327.138	51390.335	e		
614	Spectrogram 1	1	1531.702424818	1531.708792174	40327.138	51390.335	e		
615	Waveform 1	1	1532.137527530	1532.150262244	39256.506	50676.580	e		
615	Spectrogram 1	1	1532.137527530	1532.150262244	39256.506	50676.580	e		
616	Waveform 1	1	1532.436545417	1532.449280130	39256.506	55315.985	e		
616	Spectrogram 1	1	1532.436545417	1532.449280130	39256.506	55315.985	e		
617	Waveform 1	1	1534.009605651	1534.015608853	39256.506	47464.684	v		
617	Spectrogram 1	1	1534.009605651	1534.015608853	39256.506	47464.684	v		
618	Waveform 1	1	1534.180696895	1534.189701697	39613.383	50676.580	v		
618	Spectrogram 1	1	1534.180696895	1534.189701697	39613.383	50676.580	v		
619	Waveform 1	1	1534.246732112	1534.254236114	41040.892	49249.071	v		
619	Spectrogram 1	1	1534.246732112	1534.254236114	41040.892	49249.071	v		
620	Waveform 1	1	1534.550825336	1534.558253918	42111.524	54602.230	v		
620	Spectrogram 1	1	1534.550825336	1534.558253918	42111.524	54602.230	v		
621	Waveform 1	1	1534.854336008	1534.898907506	25695.167	36044.610	b		
621	Spectrogram 1	1	1534.854336008	1534.898907506	25695.167	36044.610	b		
622	Waveform 1	1	1535.368040560	1535.380046963	37828.996	56743.494	e		
622	Spectrogram 1	1	1535.368040560	1535.380046963	37828.996	56743.494	e		
623	Waveform 1	1	1535.543634205	1535.551138207	39256.506	49962.825	e		
623	Spectrogram 1	1	1535.543634205	1535.551138207	39256.506	49962.825	e		
624	Waveform 1	1	1535.635183029	1535.645688631	39256.506	49962.825	e		
624	Spectrogram 1	1	1535.635183029	1535.645688631	39256.506	49962.825	e		
625	Waveform 1	1	1535.737237455	1535.744741457	39970.260	46037.175	e		
625	Spectrogram 1	1	1535.737237455	1535.744741457	39970.260	46037.175	e		
626	Waveform 1	1	1536.335656543	1536.344146352	39970.260	48892.193	v		
626	Spectrogram 1	1	1536.335656543	1536.344146352	39970.260	48892.193	v		
627	Waveform 1	1	1536.431166894	1536.439656703	38899.628	48892.193	e		
627	Spectrogram 1	1	1536.431166894	1536.439656703	38899.628	48892.193	e		
628	Waveform 1	1	1536.526677246	1536.541534411	37828.996	50676.580	e		
628	Spectrogram 1	1	1536.526677246	1536.541534411	37828.996	50676.580	e		
629	Waveform 1	1	1536.851412441	1536.859902250	40684.015	50319.703	v		
629	Spectrogram 1	1	1536.851412441	1536.859902250	40684.015	50319.703	v		
630	Waveform 1	1	1536.940555436	1536.949045245	38185.874	48535.316	e		
630	Spectrogram 1	1	1536.940555436	1536.949045245	38185.874	48535.316	e		
631	Waveform 1	1	1537.036065787	1537.046678049	39970.260	49962.825	e		
631	Spectrogram 1	1	1537.036065787	1537.046678049	39970.260	49962.825	e		
632	Waveform 1	1	1537.626107515	1537.643087133	41397.770	46394.052	v		
632	Spectrogram 1	1	1537.626107515	1537.643087133	41397.770	46394.052	v		
633	Waveform 1	1	1537.910736899	1537.923471613	39256.506	51033.457	e		
633	Spectrogram 1	1	1537.910736899	1537.923471613	39256.506	51033.457	e		
634	Waveform 1	1	1538.833746160	1538.838248561	37472.119	46394.052	v		
634	Spectrogram 1	1	1538.833746160	1538.838248561	37472.119	46394.052	v		
635	Waveform 1	1	1539.351522292	1539.360527095	38542.751	48892.193	v		
635	Spectrogram 1	1	1539.351522292	1539.360527095	38542.751	48892.193	v		
636	Waveform 1	1	1541.471686944	1541.483693348	38185.874	48892.193	v		
636	Spectrogram 1	1	1541.471686944	1541.483693348	38185.874	48892.193	v		
637	Waveform 1	1	1541.684800599	1541.692304601	38542.751	44966.543	v		
637	Spectrogram 1	1	1541.684800599	1541.692304601	38542.751	44966.543	v		
638	Waveform 1	1	1539.556547627	1539.567159888	38185.874	46750.929	v		
638	Spectrogram 1	1	1539.556547627	1539.567159888	38185.874	46750.929	v		
639	Waveform 1	1	1543.072459490	1543.080949300	38185.874	46750.929	v		
639	Spectrogram 1	1	1543.072459490	1543.080949300	38185.874	46750.929	v		
640	Waveform 1	1	1543.167969842	1543.176459651	37472.119	48535.316	e		
640	Spectrogram 1	1	1543.167969842	1543.176459651	37472.119	48535.316	e		
641	Waveform 1	1	1565.337100887	1565.347713148	45323.420	55672.862	v		
641	Spectrogram 1	1	1565.337100887	1565.347713148	45323.420	55672.862	v		
642	Waveform 1	1	1565.780693408	1565.791305670	44609.665	57100.372	v		
642	Spectrogram 1	1	1565.780693408	1565.791305670	44609.665	57100.372	v		
643	Waveform 1	1	1567.545830126	1567.556442388	45323.420	57457.249	v		
643	Spectrogram 1	1	1567.545830126	1567.556442388	45323.420	57457.249	v		
644	Waveform 1	1	1567.613748598	1567.626483312	45323.420	59955.390	v		
644	Spectrogram 1	1	1567.613748598	1567.626483312	45323.420	59955.390	v		
645	Waveform 1	1	1567.671054809	1567.683789523	46394.052	57814.126	v		
645	Spectrogram 1	1	1567.671054809	1567.683789523	46394.052	57814.126	v		
646	Waveform 1	1	1567.728361020	1567.743218186	45323.420	65308.550	v		
646	Spectrogram 1	1	1567.728361020	1567.743218186	45323.420	65308.550	v		
647	Waveform 1	1	1567.842973442	1567.857830608	46394.052	62453.532	v		
647	Spectrogram 1	1	1567.842973442	1567.857830608	46394.052	62453.532	v		
648	Waveform 1	1	1568.292933321	1568.303545582	44966.543	56029.740	e		
648	Spectrogram 1	1	1568.292933321	1568.303545582	44966.543	56029.740	e		
649	Waveform 1	1	1568.356606888	1568.365096697	44966.543	55672.862	v		
649	Spectrogram 1	1	1568.356606888	1568.365096697	44966.543	55672.862	v		
650	Waveform 1	1	1568.531585216	1568.544319930	42468.401	57100.372	v		
650	Spectrogram 1	1	1568.531585216	1568.544319930	42468.401	57100.372	v		
651	Waveform 1	1	1568.631340472	1568.639830281	43539.033	57814.126	e		
651	Spectrogram 1	1	1568.631340472	1568.639830281	43539.033	57814.126	e		
652	Waveform 1	1	1568.690769136	1568.699258945	42468.401	54602.230	e		
652	Spectrogram 1	1	1568.690769136	1568.699258945	42468.401	54602.230	e		
653	Waveform 1	1	1569.789234978	1569.797724787	42825.279	54959.108	v		
653	Spectrogram 1	1	1569.789234978	1569.797724787	42825.279	54959.108	v		
654	Waveform 1	1	1569.992990394	1570.003602656	44252.788	53174.721	e		
654	Spectrogram 1	1	1569.992990394	1570.003602656	44252.788	53174.721	e		
655	Waveform 1	1	1571.050192401	1571.060804662	43895.911	50676.580	e		
655	Spectrogram 1	1	1571.050192401	1571.060804662	43895.911	50676.580	e		
656	Waveform 1	1	1606.416868431	1606.424372433	44609.665	51033.457	v		
656	Spectrogram 1	1	1606.416868431	1606.424372433	44609.665	51033.457	v		
657	Waveform 1	1	1607.155128381	1607.161495738	44609.665	49249.071	v		
657	Spectrogram 1	1	1607.155128381	1607.161495738	44609.665	49249.071	v		
