Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	detection_confidence	input_file
127	Spectrogram 1	1	182.390500000	182.400100000	37500.000	49847.000	Echolocation	0.504	20220826_070000.WAV
128	Waveform 1	1	182.484500000	182.493700000	39218.000	54774.000	Echolocation	0.509	20220826_070000.WAV
128	Spectrogram 1	1	182.484500000	182.493700000	39218.000	54774.000	Echolocation	0.509	20220826_070000.WAV
129	Waveform 1	1	187.367500000	187.375200000	38359.000	50000.000	Echolocation	0.529	20220826_070000.WAV
129	Spectrogram 1	1	187.367500000	187.375200000	38359.000	50000.000	Echolocation	0.529	20220826_070000.WAV
130	Waveform 1	1	187.621500000	187.629300000	38359.000	49598.000	Echolocation	0.504	20220826_070000.WAV
130	Spectrogram 1	1	187.621500000	187.629300000	38359.000	49598.000	Echolocation	0.504	20220826_070000.WAV
131	Waveform 1	1	187.716500000	187.723900000	37500.000	52406.000	Echolocation	0.516	20220826_070000.WAV
131	Spectrogram 1	1	187.716500000	187.723900000	37500.000	52406.000	Echolocation	0.516	20220826_070000.WAV
132	Waveform 1	1	188.262500000	188.270900000	37500.000	48144.000	Echolocation	0.519	20220826_070000.WAV
132	Spectrogram 1	1	188.262500000	188.270900000	37500.000	48144.000	Echolocation	0.519	20220826_070000.WAV
133	Waveform 1	1	188.363500000	188.372100000	39218.000	54688.000	Echolocation	0.601	20220826_070000.WAV
133	Spectrogram 1	1	188.363500000	188.372100000	39218.000	54688.000	Echolocation	0.601	20220826_070000.WAV
134	Waveform 1	1	190.957500000	190.964700000	47812.000	56589.000	Echolocation	0.535	20220826_070000.WAV
134	Spectrogram 1	1	190.957500000	190.964700000	47812.000	56589.000	Echolocation	0.535	20220826_070000.WAV
135	Waveform 1	1	191.375500000	191.381400000	48671.000	61881.000	Echolocation	0.641	20220826_070000.WAV
135	Spectrogram 1	1	191.375500000	191.381400000	48671.000	61881.000	Echolocation	0.641	20220826_070000.WAV
136	Waveform 1	1	191.439500000	191.446100000	47812.000	58932.000	Echolocation	0.605	20220826_070000.WAV
136	Spectrogram 1	1	191.439500000	191.446100000	47812.000	58932.000	Echolocation	0.605	20220826_070000.WAV
137	Waveform 1	1	191.604500000	191.609400000	46953.000	58314.000	Echolocation	0.533	20220826_070000.WAV
137	Spectrogram 1	1	191.604500000	191.609400000	46953.000	58314.000	Echolocation	0.533	20220826_070000.WAV
138	Waveform 1	1	191.672500000	191.679900000	50390.000	61905.000	Echolocation	0.514	20220826_070000.WAV
138	Spectrogram 1	1	191.672500000	191.679900000	50390.000	61905.000	Echolocation	0.514	20220826_070000.WAV
139	Waveform 1	1	191.740500000	191.748400000	48671.000	59338.000	Echolocation	0.63	20220826_070000.WAV
139	Spectrogram 1	1	191.740500000	191.748400000	48671.000	59338.000	Echolocation	0.63	20220826_070000.WAV
140	Waveform 1	1	191.808500000	191.814900000	47812.000	61195.000	Echolocation	0.541	20220826_070000.WAV
140	Spectrogram 1	1	191.808500000	191.814900000	47812.000	61195.000	Echolocation	0.541	20220826_070000.WAV
141	Waveform 1	1	192.050500000	192.060100000	50390.000	65244.000	Echolocation	0.523	20220826_070000.WAV
141	Spectrogram 1	1	192.050500000	192.060100000	50390.000	65244.000	Echolocation	0.523	20220826_070000.WAV
142	Waveform 1	1	192.363500000	192.371200000	49531.000	67279.000	Echolocation	0.555	20220826_070000.WAV
142	Spectrogram 1	1	192.363500000	192.371200000	49531.000	67279.000	Echolocation	0.555	20220826_070000.WAV
143	Waveform 1	1	192.421500000	192.427300000	47812.000	70785.000	Echolocation	0.622	20220826_070000.WAV
143	Spectrogram 1	1	192.421500000	192.427300000	47812.000	70785.000	Echolocation	0.622	20220826_070000.WAV
144	Waveform 1	1	192.510500000	192.516800000	48671.000	71379.000	Echolocation	0.68	20220826_070000.WAV
144	Spectrogram 1	1	192.510500000	192.516800000	48671.000	71379.000	Echolocation	0.68	20220826_070000.WAV
145	Waveform 1	1	192.658500000	192.663600000	48671.000	72046.000	Echolocation	0.517	20220826_070000.WAV
145	Spectrogram 1	1	192.658500000	192.663600000	48671.000	72046.000	Echolocation	0.517	20220826_070000.WAV
146	Waveform 1	1	192.738500000	192.745400000	48671.000	73128.000	Echolocation	0.688	20220826_070000.WAV
146	Spectrogram 1	1	192.738500000	192.745400000	48671.000	73128.000	Echolocation	0.688	20220826_070000.WAV
147	Waveform 1	1	192.795500000	192.800600000	48671.000	72578.000	Echolocation	0.532	20220826_070000.WAV
147	Spectrogram 1	1	192.795500000	192.800600000	48671.000	72578.000	Echolocation	0.532	20220826_070000.WAV
148	Waveform 1	1	192.886500000	192.892400000	48671.000	67138.000	Echolocation	0.543	20220826_070000.WAV
148	Spectrogram 1	1	192.886500000	192.892400000	48671.000	67138.000	Echolocation	0.543	20220826_070000.WAV
149	Waveform 1	1	192.944500000	192.950500000	48671.000	71457.000	Echolocation	0.65	20220826_070000.WAV
149	Spectrogram 1	1	192.944500000	192.950500000	48671.000	71457.000	Echolocation	0.65	20220826_070000.WAV
150	Waveform 1	1	193.010500000	193.016300000	47812.000	69449.000	Echolocation	0.529	20220826_070000.WAV
150	Spectrogram 1	1	193.010500000	193.016300000	47812.000	69449.000	Echolocation	0.529	20220826_070000.WAV
151	Waveform 1	1	193.234500000	193.240800000	47812.000	74142.000	Echolocation	0.606	20220826_070000.WAV
151	Spectrogram 1	1	193.234500000	193.240800000	47812.000	74142.000	Echolocation	0.606	20220826_070000.WAV
152	Waveform 1	1	193.287500000	193.294600000	46953.000	73084.000	Echolocation	0.581	20220826_070000.WAV
152	Spectrogram 1	1	193.287500000	193.294600000	46953.000	73084.000	Echolocation	0.581	20220826_070000.WAV
153	Waveform 1	1	193.354500000	193.363500000	47812.000	70453.000	Echolocation	0.715	20220826_070000.WAV
153	Spectrogram 1	1	193.354500000	193.363500000	47812.000	70453.000	Echolocation	0.715	20220826_070000.WAV
154	Waveform 1	1	193.525500000	193.530400000	46093.000	65437.000	Echolocation	0.547	20220826_070000.WAV
154	Spectrogram 1	1	193.525500000	193.530400000	46093.000	65437.000	Echolocation	0.547	20220826_070000.WAV
155	Waveform 1	1	194.005500000	194.008600000	45234.000	61426.000	Echolocation	0.508	20220826_070000.WAV
155	Spectrogram 1	1	194.005500000	194.008600000	45234.000	61426.000	Echolocation	0.508	20220826_070000.WAV
156	Waveform 1	1	194.103500000	194.106800000	47812.000	63279.000	Echolocation	0.517	20220826_070000.WAV
156	Spectrogram 1	1	194.103500000	194.106800000	47812.000	63279.000	Echolocation	0.517	20220826_070000.WAV
157	Waveform 1	1	194.147500000	194.151100000	46093.000	68452.000	Echolocation	0.529	20220826_070000.WAV
157	Spectrogram 1	1	194.147500000	194.151100000	46093.000	68452.000	Echolocation	0.529	20220826_070000.WAV
158	Waveform 1	1	194.187500000	194.190900000	46953.000	66422.000	Echolocation	0.523	20220826_070000.WAV
158	Spectrogram 1	1	194.187500000	194.190900000	46953.000	66422.000	Echolocation	0.523	20220826_070000.WAV
159	Waveform 1	1	195.070500000	195.075100000	46953.000	59211.000	Echolocation	0.578	20220826_070000.WAV
159	Spectrogram 1	1	195.070500000	195.075100000	46953.000	59211.000	Echolocation	0.578	20220826_070000.WAV
160	Waveform 1	1	195.158500000	195.162700000	48671.000	62553.000	Echolocation	0.575	20220826_070000.WAV
160	Spectrogram 1	1	195.158500000	195.162700000	48671.000	62553.000	Echolocation	0.575	20220826_070000.WAV
161	Waveform 1	1	195.205500000	195.209100000	49531.000	62999.000	Echolocation	0.594	20220826_070000.WAV
161	Spectrogram 1	1	195.205500000	195.209100000	49531.000	62999.000	Echolocation	0.594	20220826_070000.WAV
162	Waveform 1	1	195.277500000	195.282600000	48671.000	63270.000	Echolocation	0.615	20220826_070000.WAV
162	Spectrogram 1	1	195.277500000	195.282600000	48671.000	63270.000	Echolocation	0.615	20220826_070000.WAV
163	Waveform 1	1	195.437500000	195.443400000	46953.000	60266.000	Echolocation	0.715	20220826_070000.WAV
163	Spectrogram 1	1	195.437500000	195.443400000	46953.000	60266.000	Echolocation	0.715	20220826_070000.WAV
164	Waveform 1	1	198.544500000	198.562200000	24609.000	28089.000	Echolocation	0.552	20220826_070000.WAV
164	Spectrogram 1	1	198.544500000	198.562200000	24609.000	28089.000	Echolocation	0.552	20220826_070000.WAV
165	Waveform 1	1	199.375500000	199.393200000	24609.000	28134.000	Echolocation	0.567	20220826_070000.WAV
165	Spectrogram 1	1	199.375500000	199.393200000	24609.000	28134.000	Echolocation	0.567	20220826_070000.WAV
166	Waveform 1	1	202.502500000	202.521800000	24609.000	27218.000	Echolocation	0.542	20220826_070000.WAV
166	Spectrogram 1	1	202.502500000	202.521800000	24609.000	27218.000	Echolocation	0.542	20220826_070000.WAV
167	Waveform 1	1	208.587500000	208.602900000	24609.000	28000.000	Echolocation	0.565	20220826_070000.WAV
167	Spectrogram 1	1	208.587500000	208.602900000	24609.000	28000.000	Echolocation	0.565	20220826_070000.WAV
168	Waveform 1	1	209.877500000	209.891300000	25468.000	28030.000	Echolocation	0.544	20220826_070000.WAV
168	Spectrogram 1	1	209.877500000	209.891300000	25468.000	28030.000	Echolocation	0.544	20220826_070000.WAV
169	Waveform 1	1	210.450500000	210.467700000	24609.000	27645.000	fp	0.546	20220826_070000.WAV
169	Spectrogram 1	1	210.450500000	210.467700000	24609.000	27645.000	fp	0.546	20220826_070000.WAV
170	Waveform 1	1	229.985500000	229.992700000	47812.000	60628.000	fp	0.543	20220826_070000.WAV
170	Spectrogram 1	1	229.985500000	229.992700000	47812.000	60628.000	fp	0.543	20220826_070000.WAV
171	Waveform 1	1	230.165500000	230.169700000	47812.000	60105.000	Echolocation	0.563	20220826_070000.WAV
171	Spectrogram 1	1	230.165500000	230.169700000	47812.000	60105.000	Echolocation	0.563	20220826_070000.WAV
172	Waveform 1	1	230.278500000	230.284400000	47812.000	59739.000	Echolocation	0.546	20220826_070000.WAV
172	Spectrogram 1	1	230.278500000	230.284400000	47812.000	59739.000	Echolocation	0.546	20220826_070000.WAV
173	Waveform 1	1	230.662500000	230.667700000	45234.000	61775.000	Echolocation	0.54	20220826_070000.WAV
173	Spectrogram 1	1	230.662500000	230.667700000	45234.000	61775.000	Echolocation	0.54	20220826_070000.WAV
174	Waveform 1	1	230.959500000	230.964300000	50390.000	60102.000	Echolocation	0.504	20220826_070000.WAV
174	Spectrogram 1	1	230.959500000	230.964300000	50390.000	60102.000	Echolocation	0.504	20220826_070000.WAV
175	Waveform 1	1	231.048500000	231.054800000	53828.000	61942.000	Echolocation	0.542	20220826_070000.WAV
175	Spectrogram 1	1	231.048500000	231.054800000	53828.000	61942.000	Echolocation	0.542	20220826_070000.WAV
176	Waveform 1	1	231.094500000	231.101100000	52968.000	61009.000	Echolocation	0.507	20220826_070000.WAV
176	Spectrogram 1	1	231.094500000	231.101100000	52968.000	61009.000	Echolocation	0.507	20220826_070000.WAV
177	Waveform 1	1	231.210500000	231.217100000	47812.000	65382.000	Echolocation	0.679	20220826_070000.WAV
177	Spectrogram 1	1	231.210500000	231.217100000	47812.000	65382.000	Echolocation	0.679	20220826_070000.WAV
178	Waveform 1	1	231.361500000	231.367100000	46953.000	66168.000	Echolocation	0.618	20220826_070000.WAV
178	Spectrogram 1	1	231.361500000	231.367100000	46953.000	66168.000	Echolocation	0.618	20220826_070000.WAV
179	Waveform 1	1	231.419500000	231.426200000	46093.000	67108.000	Echolocation	0.65	20220826_070000.WAV
179	Spectrogram 1	1	231.419500000	231.426200000	46093.000	67108.000	Echolocation	0.65	20220826_070000.WAV
180	Waveform 1	1	231.567500000	231.573900000	48671.000	61946.000	Echolocation	0.593	20220826_070000.WAV
180	Spectrogram 1	1	231.567500000	231.573900000	48671.000	61946.000	Echolocation	0.593	20220826_070000.WAV
181	Waveform 1	1	232.135500000	232.141600000	47812.000	61602.000	Echolocation	0.585	20220826_070000.WAV
181	Spectrogram 1	1	232.135500000	232.141600000	47812.000	61602.000	Echolocation	0.585	20220826_070000.WAV
182	Waveform 1	1	232.592500000	232.600800000	47812.000	53905.000	Echolocation	0.62	20220826_070000.WAV
182	Spectrogram 1	1	232.592500000	232.600800000	47812.000	53905.000	Echolocation	0.62	20220826_070000.WAV
183	Waveform 1	1	234.618500000	234.627400000	39218.000	46530.000	fp	0.549	20220826_070000.WAV
183	Spectrogram 1	1	234.618500000	234.627400000	39218.000	46530.000	fp	0.549	20220826_070000.WAV
184	Waveform 1	1	234.919500000	234.928500000	39218.000	49021.000	fp	0.505	20220826_070000.WAV
184	Spectrogram 1	1	234.919500000	234.928500000	39218.000	49021.000	fp	0.505	20220826_070000.WAV
185	Waveform 1	1	235.181500000	235.189200000	39218.000	48624.000	Echolocation	0.525	20220826_070000.WAV
185	Spectrogram 1	1	235.181500000	235.189200000	39218.000	48624.000	Echolocation	0.525	20220826_070000.WAV
186	Waveform 1	1	235.367500000	235.374700000	38359.000	49319.000	Echolocation	0.582	20220826_070000.WAV
186	Spectrogram 1	1	235.367500000	235.374700000	38359.000	49319.000	Echolocation	0.582	20220826_070000.WAV
187	Waveform 1	1	235.660500000	235.668300000	39218.000	49699.000	Echolocation	0.518	20220826_070000.WAV
187	Spectrogram 1	1	235.660500000	235.668300000	39218.000	49699.000	Echolocation	0.518	20220826_070000.WAV
188	Waveform 1	1	235.760500000	235.768500000	38359.000	48846.000	Echolocation	0.54	20220826_070000.WAV
188	Spectrogram 1	1	235.760500000	235.768500000	38359.000	48846.000	Echolocation	0.54	20220826_070000.WAV
189	Waveform 1	1	235.859500000	235.867100000	38359.000	51692.000	Echolocation	0.52	20220826_070000.WAV
189	Spectrogram 1	1	235.859500000	235.867100000	38359.000	51692.000	Echolocation	0.52	20220826_070000.WAV
190	Waveform 1	1	236.135500000	236.144800000	39218.000	52087.000	Echolocation	0.52	20220826_070000.WAV
190	Spectrogram 1	1	236.135500000	236.144800000	39218.000	52087.000	Echolocation	0.52	20220826_070000.WAV
191	Waveform 1	1	244.751500000	244.757200000	48671.000	63219.000	Echolocation	0.557	20220826_070000.WAV
191	Spectrogram 1	1	244.751500000	244.757200000	48671.000	63219.000	Echolocation	0.557	20220826_070000.WAV
192	Waveform 1	1	245.526500000	245.531700000	47812.000	58889.000	Echolocation	0.593	20220826_070000.WAV
192	Spectrogram 1	1	245.526500000	245.531700000	47812.000	58889.000	Echolocation	0.593	20220826_070000.WAV
193	Waveform 1	1	245.612500000	245.617000000	49531.000	59567.000	Echolocation	0.514	20220826_070000.WAV
193	Spectrogram 1	1	245.612500000	245.617000000	49531.000	59567.000	Echolocation	0.514	20220826_070000.WAV
194	Waveform 1	1	245.722500000	245.728000000	48671.000	62316.000	Echolocation	0.548	20220826_070000.WAV
194	Spectrogram 1	1	245.722500000	245.728000000	48671.000	62316.000	Echolocation	0.548	20220826_070000.WAV
195	Waveform 1	1	245.775500000	245.780100000	46093.000	61117.000	Echolocation	0.531	20220826_070000.WAV
195	Spectrogram 1	1	245.775500000	245.780100000	46093.000	61117.000	Echolocation	0.531	20220826_070000.WAV
196	Waveform 1	1	245.836500000	245.841100000	47812.000	57707.000	Echolocation	0.502	20220826_070000.WAV
196	Spectrogram 1	1	245.836500000	245.841100000	47812.000	57707.000	Echolocation	0.502	20220826_070000.WAV
197	Waveform 1	1	246.003500000	246.008400000	48671.000	62628.000	Echolocation	0.564	20220826_070000.WAV
197	Spectrogram 1	1	246.003500000	246.008400000	48671.000	62628.000	Echolocation	0.564	20220826_070000.WAV
198	Waveform 1	1	246.061500000	246.066700000	46953.000	61629.000	Echolocation	0.627	20220826_070000.WAV
198	Spectrogram 1	1	246.061500000	246.066700000	46953.000	61629.000	Echolocation	0.627	20220826_070000.WAV
199	Waveform 1	1	246.280500000	246.287900000	47812.000	66612.000	Echolocation	0.589	20220826_070000.WAV
199	Spectrogram 1	1	246.280500000	246.287900000	47812.000	66612.000	Echolocation	0.589	20220826_070000.WAV
200	Waveform 1	1	246.376500000	246.382300000	48671.000	61460.000	Echolocation	0.555	20220826_070000.WAV
200	Spectrogram 1	1	246.376500000	246.382300000	48671.000	61460.000	Echolocation	0.555	20220826_070000.WAV
201	Waveform 1	1	246.624500000	246.629400000	48671.000	60970.000	Echolocation	0.635	20220826_070000.WAV
201	Spectrogram 1	1	246.624500000	246.629400000	48671.000	60970.000	Echolocation	0.635	20220826_070000.WAV
202	Waveform 1	1	246.702500000	246.707600000	46953.000	61617.000	Echolocation	0.543	20220826_070000.WAV
202	Spectrogram 1	1	246.702500000	246.707600000	46953.000	61617.000	Echolocation	0.543	20220826_070000.WAV
203	Waveform 1	1	246.752500000	246.756800000	46953.000	60821.000	Echolocation	0.568	20220826_070000.WAV
203	Spectrogram 1	1	246.752500000	246.756800000	46953.000	60821.000	Echolocation	0.568	20220826_070000.WAV
204	Waveform 1	1	247.342500000	247.349700000	47812.000	57786.000	Echolocation	0.658	20220826_070000.WAV
204	Spectrogram 1	1	247.342500000	247.349700000	47812.000	57786.000	Echolocation	0.658	20220826_070000.WAV
205	Waveform 1	1	247.875500000	247.883400000	40078.000	49134.000	Echolocation	0.512	20220826_070000.WAV
205	Spectrogram 1	1	247.875500000	247.883400000	40078.000	49134.000	Echolocation	0.512	20220826_070000.WAV
206	Waveform 1	1	248.550500000	248.558800000	41796.000	48372.000	fp	0.511	20220826_070000.WAV
206	Spectrogram 1	1	248.550500000	248.558800000	41796.000	48372.000	fp	0.511	20220826_070000.WAV
207	Waveform 1	1	252.716500000	252.724300000	39218.000	48960.000	fp	0.533	20220826_070000.WAV
207	Spectrogram 1	1	252.716500000	252.724300000	39218.000	48960.000	fp	0.533	20220826_070000.WAV
208	Waveform 1	1	258.289500000	258.295900000	46953.000	56149.000	Echolocation	0.522	20220826_070000.WAV
208	Spectrogram 1	1	258.289500000	258.295900000	46953.000	56149.000	Echolocation	0.522	20220826_070000.WAV
209	Waveform 1	1	259.517500000	259.522500000	47812.000	59881.000	Echolocation	0.551	20220826_070000.WAV
209	Spectrogram 1	1	259.517500000	259.522500000	47812.000	59881.000	Echolocation	0.551	20220826_070000.WAV
210	Waveform 1	1	259.608500000	259.615300000	46953.000	56912.000	Echolocation	0.54	20220826_070000.WAV
210	Spectrogram 1	1	259.608500000	259.615300000	46953.000	56912.000	Echolocation	0.54	20220826_070000.WAV
211	Waveform 1	1	259.695500000	259.701200000	46953.000	57351.000	Echolocation	0.557	20220826_070000.WAV
211	Spectrogram 1	1	259.695500000	259.701200000	46953.000	57351.000	Echolocation	0.557	20220826_070000.WAV
212	Waveform 1	1	260.915500000	260.922500000	46953.000	61730.000	Echolocation	0.649	20220826_070000.WAV
212	Spectrogram 1	1	260.915500000	260.922500000	46953.000	61730.000	Echolocation	0.649	20220826_070000.WAV
213	Waveform 1	1	261.080500000	261.086700000	47812.000	57685.000	Echolocation	0.659	20220826_070000.WAV
213	Spectrogram 1	1	261.080500000	261.086700000	47812.000	57685.000	Echolocation	0.659	20220826_070000.WAV
214	Waveform 1	1	261.374500000	261.379700000	48671.000	60146.000	Echolocation	0.584	20220826_070000.WAV
214	Spectrogram 1	1	261.374500000	261.379700000	48671.000	60146.000	Echolocation	0.584	20220826_070000.WAV
215	Waveform 1	1	261.436500000	261.441900000	46953.000	58340.000	Echolocation	0.612	20220826_070000.WAV
215	Spectrogram 1	1	261.436500000	261.441900000	46953.000	58340.000	Echolocation	0.612	20220826_070000.WAV
216	Waveform 1	1	261.522500000	261.528500000	46093.000	61815.000	Echolocation	0.591	20220826_070000.WAV
216	Spectrogram 1	1	261.522500000	261.528500000	46093.000	61815.000	Echolocation	0.591	20220826_070000.WAV
217	Waveform 1	1	263.410500000	263.418400000	39218.000	45210.000	fp	0.529	20220826_070000.WAV
217	Spectrogram 1	1	263.410500000	263.418400000	39218.000	45210.000	fp	0.529	20220826_070000.WAV
218	Waveform 1	1	263.916500000	263.925500000	38359.000	45613.000	Echolocation	0.506	20220826_070000.WAV
